tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
387,17:33.1,24:00.6,107,Ames St at Main St,42.3625,-71.08822,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,1222,Subscriber,1978,1
193,51:40.5,54:53.8,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161,131,Jackson Square T Stop,42.32293117,-71.10014141,5588,Subscriber,1987,1
1748,22:59.9,52:08.7,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5881,Subscriber,1998,1
326,59:36.0,05:02.4,337,Roslindale Village - South St,42.287072,-71.127754,273,Forest Hills,42.300923,-71.114249,3056,Subscriber,1987,1
1180,49:38.4,09:19.3,401,High St at Cypress St,42.32538436,-71.12177596,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,5752,Subscriber,1984,1
335,00:40.7,06:16.5,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,5,Northeastern University - North Parking Lot,42.341814,-71.090179,5319,Subscriber,1999,1
814,55:00.6,08:34.9,150,State Street at Channel Center,42.344137,-71.052608,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,4865,Subscriber,1996,2
186,19:33.0,22:39.5,52,Newbury St at Hereford St,42.348717,-71.085954,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,2568,Subscriber,1995,1
987,50:25.6,06:52.8,149,175 N Harvard St,42.363796,-71.129164,380,Mass Ave at Albany St,42.36135838,-71.09670274,3538,Subscriber,1994,1
613,50:57.0,01:10.9,33,Kenmore Square,42.348706,-71.097009,380,Mass Ave at Albany St,42.36135838,-71.09670274,4790,Customer,1972,1
1156,04:19.4,23:35.7,39,Washington St at Rutland St,42.3385146,-71.07404083,402,Washington St at Griggs Rd,42.33833424,-71.1305093,5912,Subscriber,1978,1
239,29:40.3,33:39.6,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3457,Subscriber,1983,1
1052,18:20.9,35:53.8,206,Government Center - Cambridge St at Court St,42.35980252,-71.05960783,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5795,Customer,1980,1
493,53:55.9,02:08.9,13,Boston Medical Center - E Concord St at Harrison Ave,42.33639915,-71.07306711,57,Columbus Ave at Massachusetts Ave,42.34054262,-71.08138848,3900,Subscriber,1962,2
132,15:17.4,17:29.5,401,High St at Cypress St,42.32538436,-71.12177596,187,Cypress St at Clark Playground,42.32784317,-71.12536222,6122,Subscriber,1984,1
790,48:22.4,01:33.0,381,Inman Square at Springfield St.,42.37438409,-71.10015746,234,Broadway at Central St,42.3951715,-71.09850592,3955,Customer,1984,1
273,01:48.4,06:22.3,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,2993,Subscriber,1996,1
2612,57:12.3,40:45.1,398,75 Binney St,42.36550729,-71.0801376,112,Clarendon Hill at Broadway,42.406302,-71.132446,4003,Subscriber,1994,1
781,00:49.0,13:50.7,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,49,Stuart St at Charles St,42.351146,-71.066289,5379,Subscriber,1986,2
1270,36:04.2,57:14.6,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,4,Tremont St at E Berkeley St,42.345392,-71.069616,4068,Customer,1969,0
255,47:27.7,51:42.7,338,Commonwealth Ave at Kelton St,42.34835863,-71.13997217,175,Brighton Center - Washington St at Cambridge St,42.34894857,-71.15027189,2659,Subscriber,1996,1
522,44:14.4,52:56.6,57,Columbus Ave at Massachusetts Ave,42.34054262,-71.08138848,5,Northeastern University - North Parking Lot,42.341814,-71.090179,2439,Subscriber,1982,1
745,07:55.1,20:20.4,384,Clarendon St at Newbury St,42.35155308,-71.07569031,143,EF - North Point Park,42.369885,-71.069957,5344,Subscriber,1986,1
524,47:19.3,56:04.2,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,5313,Subscriber,1982,1
736,46:06.7,58:22.9,161,W Broadway at D St,42.3391085,-71.0514432,23,Boston City Hall - 28 State St,42.35892,-71.057629,4509,Customer,1995,0
515,28:16.8,36:52.5,156,Somerville Hospital,42.39678589,-71.10237297,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,3211,Subscriber,1991,1
